Feature	S9_Z05
metc1	0
metc-2	0
metc2	0
mete	391.3179799999999
mete2	19.02591
metf	8057.649660000001
metf-1	0
metf-2	145.09969999999998
metf3	0
metg	11136.816240000013
metg'	0
meth	4819.998170000002
meth1	2012.78811
meth_2	0
meth2	0
metha	0
meti	17.61551
meti1	0
metj	86.97039
metk	11767.785920000022
metk1	0
metk-2	0
metk_2	0
metk-3	0
metk3	0
metl	87.35022000000001
metm	4.22321
metn	2445.3744899999997
metn_1	0
metn1	0
metn2	0
metn3	0
metp	0
metp_1	0
metp_2	0
metq	0
metq1	0
metq-2	0
metq_2	0
metq2	0
metq_3	0
metq3	0
metr	1095.26239
metsy	1.97128
mett	0
mettl1	0
mettl10	0
mettl11b	0
mettl12	4.9491
mettl13	22.02901
mettl14	0
mettl15	2.81333
mettl16	4.81963
mettl17	0
mettl18	0
mettl20	4.15448
mettl21a	3.343
mettl21b	0
mettl21c	0
mettl22	3.11251
mettl23	0
mettl24	0
mettl25	0
mettl2a	0
mettl3	0
mettl4	0
mettl5	216.14009
mettl6	6.78918
mettl7a	0
mettl7b	18.512
mettl8	0
mettl9	42.40155
metv	0
metw	4232.104649999999
metx	1829.95087
metxa	4396.286289999996
metxs	766.0212699999998
mety	6670.012609999998
mety-1	18.22051
mety1	0
mety-2	0
mety2	0
mety-3	0
metz	2860.0904600000003
meu1	0
mex1	7.35304
mex3c	0
mex3d	0
mex67	0
mexa	0
mexb	5.76257
mexc	4.14521
mexd	0
mexe	13.248370000000001
mexe2	12.591059999999999
mexf	8.27801
mexf2	9.14339
mext	0
mez	0
mez_1	0
mfap1	0
mfap4	0
mfd	6618.55002
mfge8	0
mfhas1	0
mfi2	21.2065
mfn2	0
mfna	0
mfnb	7.29811
mfnd	58.754810000000006
mfng	0
mfpa	0
mfppa	0
mfpsa	65.7949
mfra	1.78346
mfrb	0
mfre	0
mfrp	0
mfsd1	0
mfsd10	9.37598
mfsd11	0
mfsd12	0
mfsd13b	0
mfsd14a	0
mfsd2a	0
mfsd2b	0
mfsd3	9.5787
mfsd4	0
mfsd5	0
mfsd6	0
mfsd7	0
mfsd8	0
mfsd9	0
mfsr	7.22446
mftb	7.11464
mftc	0
mfte	33.04087
mftf	0
mftr	0
mga	0
mgam	0
mgat1	0
mgat2	0
mgat3	0
mgat4b	0
mgat4c	0
mgat4d	0
mgat5	0
mgat5b	0
mgd1	0
mge1	26.974849999999996
mgea5	118.92478
mggs	0
mgl	0
mgla	523.55801
mgla_1	0
mgla_3	7.23949
mglb	85.23764
mglb_1	0
mglc	1037.1703999999997
mgll	7.06799
mgm	0
mgm101	0
mgme1	126.91510999999998
mgmt	9.0832
mgoa	0
mgpa	0
mgpp2cl-1	0
mgps	4598.27777
mgr2	0
mgra	0
mgrn1	0
mgs	9.81519
mgs1	45.50956000000001
mgsa	973.4674800000001
mgscp1	0
mgssk1	0
mgst1	0
mgst2	0
mgst3	0
mgsuc1	0
mgt	4.77473
mgt1	7.22538
mgta	27.069959999999995
mgtb	0
mgtc	3.91868
mgtc1	0
mgtc3	0
mgte	9058.780019999998
mgte-1	0
mgte1	0
mgte2	13.2711
mhbb	18.1544
mhbm	37.34768
mhc	0
mhc2	0
mhf1	10.86392
mhp1	0
mhpa	149.66708000000003
mhpa_1	0
mhpb	300.01146
mhpc	872.5335699999998
mhpc_2	6.250590000000001
mhpd	335.42674
mhpd2	0
mhpe	370.3960100000001
mhpf	169.5514
mhpr	46.151720000000005
mhpt	0
mhqa	0
mhqd	0
mhqn	0
mhqo	0
mhqp	12.8608
mhud	30.9926
mhx	0
mia40	0
miaa	9932.229530000008
miaa-2	0
miaa2	35.5272
miab	11512.056589999978
miae	1975.6108299999999
mib1	3.75063
mib2	7.07246
mic10	0
mic60	0
mical	0
mical1	0
mical2	0
mical3	3.60239
micall1	3.52152
micall2	0
micu1	0
micu2	0
micu3	0
mid1	0
mid2	0
midn	0
mien1	18.43592
mier1	0
mier3	0
mif	0
mif2	0
mif4gd	0
mig1	0
mig-23	0
mig-6	0
mih1	0
mihf	29.95237
mii	0
miip	0
mina	23.5319
minc	52.675689999999996
mind	46.07498
mind-1	0
mind1	0
mind-2	0
mindy4b	0
mine	57.22493999999999
mine1	7.10817
minj	0
mink1	0
minos1	0
minpp1	0
mioc	37.626
mios	0
miox	18.8937
miox1	0
miox2	0
mip	622.6527
mip1	0
mipa	32.016940000000005
mipb	0
mipep	0
mips	0
mipz	505.1112799999999
mir1	0
mirr	0
mis1	9.87013
mis12	0
mis18a	0
mis18bp1	0
misl	0
mitd1	0
mixl1	0
mk	0
mkc1	0
mki67	0
mkk	0
mkk1	0
mkk2	3.85352
mkk4	0
mkk5	0
mkk6	7.60748
mkks	0
mkl	1386.3041400000004
mkl1	0
mkl2	0
mkln1	0
mknk1	0
mknk2	0
mkp1	0
mkp2	0
mkp-4	0
mkrn1	0
mkrn2	16.301949999999998
mkrn2os	0
mks1	0
mkx	0
mlaa	10.92166
mlab	0
mlac	65.99349
mlad	1715.5610200000003
mlae	3595.636589999999
mlae_1	15.503799999999998
mlae_2	0
mlaf	17.77776
mlc	12.3822
mlc1	0
mlc2	0
mlc-4	0
mlea	0
mlec	0
mlen	371.35317
mlen_1	0
mlen_2	0
mlep	0
mlep3	0
mler	0
mler2	0
mles	0
mlf1	0
mlf2	0
mlh1	3.28274
mlh3	4.32534
mlhb	0
mlic	0
mlk-1	0
mlkl	0
mllt3	5.57462
mllt4	0
mllt6	0
mlo	5.57475
mlo1	0
mlo14	0
mlo15	3.90238
mlob	0
mlp	0
mlp1	4.22121
mlpa	17.01843
mlr_1	0
mlra	0
mls1	0
mlst8	0
mlt-4	0
mlt-7	0
mlta	644.2450600000002
mlta_1	0
mltb	5345.450940000001
mltb_1	0
mltb_2	26.19997
mltc	277.1142
mltd	3766.3003299999987
mltd1	0
mltd_2	1473.2475999999995
mltd2	52.736399999999996
mlte	6.45525
mlte2	51.59697
mltf	1409.6462499999993
mltf2	265.28248
mltg	6352.1257399999995
mltk	1193.24538
mltr	8.08661
mlx	0
mlxip	0
mlycd	0
mm2374	44.139489999999995
mmaa	38.582770000000004
mmaa1	0
mmaa2	0
mmaa3	0
mmaa4	0
mmab	29.37633
mmachc	0
mmadhc	0
mmbp	0
mmca1	4.94737
mmca2	20.34314
mmcb	0
mmd	0
mmd2	0
mmda	74.30017000000001
mmdb	0
mmdc	27.78098
mme	0
mmel1	0
mmga	18.4357
mmgb	67.53354999999999
mmgc	892.6900100000001
mmgc_3	0
mmgd	0
mmgt1	0
mmlh	0
mmm1	0
mmoq	0
mmos	0
mmp1	24.9806
mmp10	0
mmp11	0
mmp12	0
mmp13	0
mmp14	0
mmp15	4.38758
mmp16	0
mmp17	0
mmp19	0
mmp2	0
mmp20	0
mmp21	0
mmp23b	0
mmp24	0
mmp25	36.084649999999996
mmp26	0
mmp27	0
mmp28	0
mmp3	0
mmp7	0
mmp8	5.27235
mmp9	2.70954
mmpi	0
mmpl	0
mmpl1	0
mmpl10	0
mmpl11	0
mmpl12	0
mmpl13	0
mmpl2	0
mmpl3	0
mmpl4_1	0
mmpl5	0
mmpl5_5	0
mmps1	0
mmps3	0
mmps4	0
mmps4_1	0
mmps5	0
mmps5_2	0
mmr	11.0996
mmra	0
mms19	0
mms2	0
mmsa	5655.276799999996
mmsa1	0
mmsa_2	0
mmsa2	0
mmsa3	0
mmsb	2953.7209500000013
mmsb2	31.654639999999997
mmsr	26.47981
mmt	8.71464
mmt2	0
mmum	4121.702390000002
mmup	0
mmyg	0
mmyx	0
mnaa	109.78536000000001
mnaa_1	0
mnat1	0
mnd1	13.5043
mnda	0
mndb	0
mngb	45.10038
mngr	0
mnha	0
mnha2	0
mnhab	0
mnhb	197.86229000000003
mnhb2	0
mnhc	119.30033000000002
mnhc1	0
mnhd	0
mnhd2	0
mnhe	107.53004999999999
mnhe2	0
mnhf	86.9529
mnhf2	0
mnhg	145.53665
mnhg2	0
mnk-1	0
mnma	9582.770212000009
mnmc	4356.1752400000005
mnme	10100.550890000004
mnn10	2.49732
mnn11	0
mnn13	0
mnn2	0
mnn4	0
mnn9	0
mnp1	0
mnr2	0
mns1	0
mnt	0
mnt2	0
mnta	1108.4228799999999
mntb	206.02266
mntc	1191.7530199999997
mntd	1011.73686
mnth	1212.6963000000005
mnth_2	0
mnth2	4.83184
mntp	0
mntr	307.12363999999997
mntr_1	0
mnua	35.01413000000001
moaa	7326.7383300000065
moaa2	240.59078000000002
moab	4490.065929999999
moab1	0
moab2	0
moac	7538.361780000002
moad	6401.981370000007
moad-1	0
moad2	4.70341
moae	5764.278490000003
moaf	0
moar	0
mob1	3.2446
mob1a	0
mob1b	0
mob2	0
mob3b	0
mob3c	0
mob4	0
moba	7327.924689999993
mobb	1384.4385399999994
mobc	47.90436
moc-2	0
moca	582.4250599999999
mocb	0
mocbch1	0
mocbch2	803.91749
mocd	2247.1090899999995
moce	77.64429000000001
mocech	154.16201999999998
mocf	3.79479
mocfch	32.062
mocos	5.9290899999999995
mocr	0
mocs1	25.4472
mocs2	40.39463
mocs3	102.89540000000001
mod	20.2774
moda	1435.8801700000008
moda1	54.899390000000004
moda-2	0
modb	2051.7731100000015
modb1	73.64303000000001
modb2	0
modc	2159.025030000001
modd	0
mode	144.11102
mode2	0
modf	377.52360000000004
modg	0
mod(mdg4)	0
moea	7840.405359999999
moea-1	5.90033
moea1	73.12931
moea-2	0
moea2	60.3743
moeb	3848.46421
moeb-1	0
moeb1	43.069559999999996
moeb-2	0
moeb3	0
moew	0
moex	0
moey	10.8163
moez	249.86380999999997
mog	562.28391
mog1	0
moga	113.86056999999998
mogat1	0
mogat2	3.00199
mogat3	0
mogs	0
moh1	0
mok	0
mom	101.41725
mom72	15.35575
mon1	0
mon1a	0
mon1b	0
mon2	0
mop	4.25819
mopa	0
mopb	4.48508
mopi	0
mor	0
mor1	0
mora	14.4283
morc2	0
morc3	0
morc4	0
mord	0
morf4l1	0
morgue	0
morn1	35.23356
morn2	0
morn3	4.14645
morn4	2.95238
morn5	43.98914
morr	6.03876
mos	0
mosb	0
mosc	215.64530000000002
mospd2	0
mot1	6.03867
mota	1099.7212900000004
mota1	0
mota-2	74.01583
mota2	0
motb	3308.700290000002
motb_1	2.98264
motb1	139.37908
motb_2	0
motb2	9.83778
motc	54.08486
motd	7.5754
motp	303.4978500000001
mots	27.3034
motx	0
moty	13.73394
mov10	6.38821
mov10l1	0
moxc	0
moxd1	0
moxd2	9.21824
moxf	0
moxg	0
moxj	0
moxr	6757.227280000002
moxr1	53.0653
moxr2	74.54660999999999
moxr-3	23.2738
moxr3	13.34042
moxr4	0
moxr6	12.10171
moxy	0
moz	17.83001
mp100	0
mp20	0
mpaa	0
mpb	0
mpc1	9.5389
mpc1l	0
mpc2	0
mpd	23.281640000000003
mpda	13.730350000000001
mpdu1	0
mpdz	0
mpe1	0
mpea	31.8485
mpeb	35.51876
mpec	15.929099999999998
mped	30.784480000000002
mpee	10.2292
mpeg1	0
mpeu	31.227270000000004
mpf1	0
mpg	423.96792
mpg1	0
mpg2	17.11094
mpgp	0
mph1	53.8003
mpha	0
mphe	90.17051999999998
mphl	25.28755
mphosph10	0
mphosph6	0
mphosph8	0
mphosph9	0
mphp	4.32884
mpi	0
mpk1	0
mpk11	0
mpk12	0
mpk16	0
mpk17	0
mpk3	0
mpk6	0
mpl	4182.263790000001
mpnd	0
mpo	7.073650000000001
mpp	1190.61382
mpp1	0
mpp10	0
mpp2	0
mpp3	0
mpp4	0
mpp5	0
mpp6	0
mpp7	0
mppa	17.671120000000002
mppe	0
mppe1	0
mpped1	0
mpped2	0
mpr	0
mpra	23.9924
mpra1	0
mpra3	0
mprb	50.49978
mprf	299.34613
mprip	0
mprr	0
mps1	0
mpst	5.58042
mpt	29.599449999999997
mpt5	0
mpt53	8.99409
mpt63	0
mpt64	0
mpt70	5.14086
mpta	0
mptb	0
mptd	0
mpte	1753.6623599999996
mptg	14.84993
mptn	0
mpv17	0
mpv17l	0
mpv17l2	0
mqna	975.37534
mqnb	263.89960999999994
mqnc	2316.2569000000003
mqnd	1902.9148100000002
mqne	1111.22856
mqo	44.35485
mqo1	3.61221
mqsa	0
mqsr	0
mras	0
mraw	2120.1929999999993
mraw1	0
mray	9625.063859999998
mray2	1034.4277899999997
mraz	10152.001679999992
mrc1	0
mrc2	36.5464
mrca	8320.390770000004
mrcb	1500.8891700000001
mrd1	0
mrda	10159.850970000001
mrdb	6427.512680000006
mre11	20.50949
mre11a	0
mreb	10394.29045
mreb1	0
mreb_2	0
mreb2	189.36783
mrebh	0
mrec	9452.60914
mred	5357.515510000002
mrf1	20.9821
mrfh	0
mrfj	0
mrgbp	0
mrh4	3.31461
mri1	0
mrjp	0
mrk1	0
mrkd	0
mrl1	0
mrm1	0
mrm2	0
mrnc	75.22631999999999
mro	271.50005
mro_1	20.00261
mro_2	0
mroh1	0
mrp	14403.588079999992
mrp-1	0
mrp1	98.0582
mrp2	0
mrp20	0
mrp-3	0
mrp-4	4.6953
mrp-5	0
mrp-6	0
mrpa	0
mrpa/mrpb	5.64647
mrpb	0
mrpc	27.12917
mrpd	27.16873
mrpe	23.04668
mrpf	23.04668
mrpg	23.95307
mrpl1	0
mrpl10	9.66411
mrpl-11	0
mrpl11	7.52848
mrpl12	0
mrpl13	4.42514
mrpl14	0
mrpl15	0
mrpl16	3.70829
mrpl17	0
mrpl19	0
mrpl2	10.61067
mrpl20	4.66454
mrpl21	0
mrpl22	0
mrpl23	0
mrpl24	0
mrpl27	0
mrpl28	0
mrpl3	25.1844
mrpl30	0
mrpl32	0
mrpl33	28.61404
mrpl35	0
mrpl36	0
mrpl37	0
mrpl38	0
mrpl39	0
mrpl4	11.72289
mrpl40	0
mrpl41	7.9619
mrpl42	0
mrpl43	0
mrpl44	0
mrpl45	0
mrpl46	3.31832
mrpl47	0
mrpl49	0
mrpl51	0
mrpl53	0
mrpl54	0
mrpl55	0
mrpl6	83.99055
mrpl7	81.90886
mrpl8	7.13555
mrpl9	0
mrps10	0
mrps11	392.80831
mrps12	0
mrps14	0
mrps15	0
mrps16	0
mrps17	0
mrps18b	0
mrps18c	0
mrps2	0
mrps21	0
mrps22	0
mrps25	0
mrps26	0
mrps28	0
mrps30	0
mrps31	0
mrps33	0
mrps34	0
mrps35	0
mrps5	0
mrps6	7.94035
mrps7	0
mrps9	6.05372
mrr	73.9953
mrr2	0
mrrf	0
mrs2	5.58342
mrs4	0
mrs6	0
mrsa1	0
mrt4	0
mrto4	0
mrx1	4.34832
ms	0
ms3	0
msba	7050.311990000002
msba_1	0
msba1	290.28742
msba2	1508.15986
msba5	0
msba7	0
msba9	0
msbb	4030.669439999999
msbp1	16.38835
msc2	2.89073
msc7	4.08076
msck	0
mscl	1943.7921599999997
mscm	12.002410000000001
mscs	1862.8512400000006
mscs-1	82.35319
mscs_1	0
mscs1	0
mscs-2	62.204769999999996
mscs2	1254.71827
mscs3	90.69515000000001
mscs-4	0
mscs5	0
msd	0
msd1	62.14927
mse1	21.07741
msf1	0
msh1	7.62814
msh2	0
msh3	19.30973
msh4	9.10458
msh-5	0
msh5	0
msh6	10.54008
msh7	6.65179
msha	76.6733
mshb	705.6065299999999
mshc	195.82726000000002
mshd	149.36490000000003
mshe	27.61873
mshf	0
mshg	16.35809
mshi	18.93245
mshi1	0
mshj	17.34084
mshk	19.590220000000002
mshl	11.69124
mshm	24.622970000000002
mshn	0
msho	25.86907
mshp	0
mshq	80.53519000000001
msi042	0
msi1	6.25625
msi109	0
msi124	0
msi192	57.2565
msi198	0
msi2	0
msi338	0
msik	25.17324
msk1	0
msl3	0
msm1	0
msme	36.8767
msme3	0
msmf	16.710340000000002
msmf3	0
msmg	0
msmk	13.151489999999999
msmk2	0
msmo1	185.35879
msmr	0
msmr2	0
msmr3	0
msmr5	0
msmr7	0
msmx	646.8948499999999
msn	0
msn5	0
msp1	0
msp3	13.2552
msp5	295.15195
mspa	0
msps	0
msr0960	0
msra	11761.40769
msra_1	5.0481
msra1	1455.4262999999994
msra_2	225.87748000000002
msra2	252.33261000000002
msra4	10.32618
msra5	16.12965
msra/msrb	125.75417999999999
msrb	11330.904564
msrb1	215.26871
msrb2	90.54886
msrb3	62.88555
msrb5	0
msrc	2269.963269999999
msrp	4099.52156
msrq	3306.1961300000007
msrr	6.74606
mss1	24.74944
mss116	0
mss4	2.95603
mss51	8.85069
mst	0
mst1	15.47973
mst1r	8.39942
msto1	8.59514
msu1	0
msuc	0
msud	0
msue	0
msw1	0
msx2	0
msx3	0
msy1	6.05886
mta	154.64779999999996
mta_1	0
mta1	0
mta3	0
mtaa	0
mtab	1615.4651600000002
mtac	0
mtad	2322.7792799999997
mtap	317.38603
mtba	0
mtbb3	0
mtbc	1827.6922299999999
mtc28	0
mtca1	0
mtch1	0
mtch2	0
mtd	39.32354
mtd1	0
mterf2	0
mterf4	0
mtf1	0
mtf2	0
mtfa	202.84518000000003
mtfb	52.58058
mtfk1	0
mtfk2	36.5086
mtfk3	0
mtfmt	5.21816
mtfp1	7.49725
mtfr1	0
mtg1	0
mtg2	11.16574
mtga	1084.4179199999996
mth	0
mth_1382	0
mth-2	24.87091
mthfd1	0
mthfd1l	0
mthfd2	81.2407
mthfd2l	0
mthfr	5.94992
mthfr1	0
mthfr2	0
mthfs	36.50615
mthfsd	0
mtif2	0
mtif3	0
mtka	1317.01956
mtkb	2137.2858899999997
mtl5	0
mtla	813.6333999999999
mtla1	0
mtld	500.30054999999993
mtle	0
mtlf	255.114
mtlg	6.20213
mtlk	1261.9803499999996
mtlr	7.87048
mtlr_1	0
mtlz	0
mtm1	0
mtm-5	0
mtmb	0
mtmb1	0
mtmr1	0
mtmr10	0
mtmr12	0
mtmr14	0
mtmr2	0
mtmr3	0
mtmr4	0
mtmr6	0
mtmr7	0
mtmr8	0
mtmr9	0
mtn	0
mtna	3599.7605799999997
mtnb	39.86207
mtnc	22.1319
mtnd	72.75823000000001
mtne	0
mtnk	388.27263
mtnn	308.00786999999997
mtnp	4746.615057999997
mtnr1a	0
mtnr1b	0
mtnu	71.57338999999999
mtnw	0
mtnx	20.4138
mto1	61.55662
mto2	0
mto3	0
mtor	0
mtp1	2.62609
mtp2	0
mtpap	0
mtpn	2.88506
mtq2	0
mtqs	0
mtr	115.68659
mtr10	0
mtr3	0
mtr4	5.65977
mtra	1562.2904599999995
mtrb	0
mtrc	11.9518
mtrd	0
mtrd_1	357.45733000000007
mtrf1	94.39159000000001
mtrf1l	0
mtrg	0
mtrh	0
mtrpl27a	0
mtrr	6.20176
mtsb	0
mtsc	19.76426
mtsd	0
mtse	2.91829
mtss1	0
mttb2	2847.4006000000018
mttb3	0
mttb4	0
mttc	472.18636
mttp	0
mtx1	0
mtx2	0
mtx3	0
mtxh	0
mua	0
mub1	0
muc13	0
muc17	0
muc19	0
muc2	0
muc4	0
muc5ac	0
muc5b	8.08803
muc6	0
muca	56.80575
mucb	0
mucc	6.24751
mucd	1398.2084199999993
mucr	3.51362
mucs	465.93713
mug	142.95355
mug81	19.04152
mug89	0
muia	0
mukb	0
muke	0
mukf	0
mul1	0
mum4	33.14225
mup1	0
mup3	0
mup-4	5.87478
muq1	0
mur1	0
mura	10212.129470000002
mura_1	0
mura1	0
mura2	0
mura3	0
murb	9890.547559999997
murb_1	4.77612
murc	10413.127309999987
murd	10093.490509999998
murd_2	0
mure	7921.743240000008
mure1	9.33056
mure2	0
murf	10400.976559999992
murg	9274.957049999994
muri	3848.665160000001
murj	7337.563809999997
murm	0
murq	3162.225160000001
murr	5.17883
murr_2	0
mus-101	0
mus81	27.53799
musk	0
mut	19.59892
mut-7	0
muta	1635.6136199999996
mutb	2300.9383000000003
mutf	8.14116
muth	50.13606
mutl	5482.70809
mutl2	8.21283
mutm	115.42143
mutm1	19.56674
mutm3	0
mutr	0
muts	6139.06076
muts1	7.77368
muts_2	256.66593
muts2	3016.8162100000022
muts4	0
muts5	0
muts5b	0
mutt	3294.8482799999997
mutt_1	69.21031
mutt1	0
mutt2	50.41176
mutt3	10.6641
mutt4	13.203710000000001
mutt5	0
mutt6	0
mutx	66.06761
muty	10148.452580000005
mutyh	6.75833
mvaa	2389.14091
mvab	3051.8931600000014
mvad	2333.6437299999993
mvak	2021.8348100000003
mvak2	320.57343
mvas	17.18299
mvat	0
mvav	0
mvb12b	0
mvd	0
mvd1	0
mvha	0
mvhb	0
mvhd-2	0
mvhd2	0
mvhl	0
mvhq	0
mvhv	0
mvim	121.22765
mvim1	0
mvim3	15.9735
mvin	103.84306000000001
mvk	1685.0090299999993
mvk-1	0
mvp	0
mvp1	0
mvpt	8.20829
mwh	0
mx1	0
mx2	0
mxaa	0
mxab	9.98665
mxac	0
mxad	12.06385
mxae	0
mxaf	40.248400000000004
mxag	0
mxaj	0
mxak	0
mxal	0
mxar	0
mxas	89.5185
mxcb	0
mxce	0
mxch	16.09101
mxci	131.21859999999998
mxck	0
mxcl	0
mxr1	3.96082
mxra5	0
myb	0
myb12	0
myb3r-5	0
myb88	0
mybbp1a	0
mybc	0
mybl1	0
mybl2	5.33858
mybpc1	0
mybpc2	0
mybpc3	0
mybph	0
myc	0
myca	0
mycbp	0
mycbp2	4.86428
mycbpap	0
mycf	13.3809
mycl	0
mycp	68.033
mycp3	0
mycp4	0
mycp5	0
myd88	0
myef2	0
myh1	5.43655
myh10	0
myh11	0
myh13	0
myh14	0
myh15	0
myh3	0
myh4	0
myh6	0
myh7	0
myh7b	0
myh8	0
myh9	0
myl1	0
myl10	0
myl12a	0
myl2	0
myl3	0
myl5	0
myl6	0
myl6b	0
myl7	0
myl9	0
mylip	0
mylk	0
mylk2	0
mylk3	0
mylk4	0
mylpf	0
mynn	0
myo1	0
myo10	0
myo15	0
myo15a	0
myo15b	0
myo16	0
myo18a	0
myo18b	0
myo19	0
myo1a	0
myo1b	0
myo1c	0
myo1d	0
myo1e	0
myo1f	0
myo1g	0
myo1h	0
myo2	0
myo20	0
myo21	0
myo22	0
myo3a	17.1984
myo3b	2.20036
myo5	0
myo5a	4.55832
myo5b	0
myo5c	3.83226
myo6	0
myo7a	10.41296
myo7b	9.405840000000001
myo9	0
myo9a	3.87687
myo9b	7.51617
myoc	0
myocd	0
myod1	0
myof	0
myog	0
myom1	0
myom2	0
myom3	0
myosin-7	0
mypn	0
myrf	16.65718
myrfl	0
mysm1	0
mzb1	0
mzm1	0
mzt1	0
mzt2b	5.6833
n	0
n19m	0
n2b	18.2946
n4bp1	0
n4bp2	40.35465000000001
n4bp2l1	22.8912
n4bp2l2	0
n6amt1	0
n6amt2	0
naa10	0
naa11	0
naa15	0
naa16	0
naa20	0
naa25	0
naa30	0
naa35	0
naa38	0
naa40	5.41914
naa50	0
naa60	0
naaa	0
naalad2	0
naaladl1	0
nab-1	0
nab1	0
nab2	0
nab3	0
nabp1	0
nabp2	0
nac	869.5529199999997
nac-3	0
naca	0
nacad	0
nacc1	0
nach	0
nachra1	0
nachra2	0
nachra3	0
nachra4	0
nachra5	0
nachra7	0
nachra8	0
nachra9	0
nachrb1	0
nad1	655.80528
nad2	13.42137
nad3	23.58483
nad4	61.893190000000004
nad4l	0
nad5	22.328052
nad6	29.122899999999998
nad7	0
nad9	0
nada	7666.715159999997
nadb	3916.9571999999966
nadc	8492.901700000002
nadc1	0
nadc2	0
nadd	9413.736850000016
nade	10036.291630000007
nade-1	0
nade1	0
nade-2	0
nade2	0
nadf	0
nadk	9654.43002299999
nadk1	44.49636
nadk2	82.12396000000001
nadm	87.55276
nad-me	0
nadn	0
nadp-mdh	5.01945
nadp-me_3	0
nadr	1977.4467300000006
nadsyn1	0
nadv	4.9348
nadx	1191.57668
nadx2	0
nae1	0
naeir	0
naf1	0
nag1	19.828519999999997
nag2	5.61026
nag4	0
nag5	0
naga	3980.82306
naga_1	0
naga_2	0
naga2	0
nagaa	7.51348
nagab	50.853460000000005
nagb	2473.0343999999996
nagc	46.7629
nagc_1	0
nagd	460.15874
nage	0
nagf	0
nagg	88.72170999999999
nagh	35.67645
nagi	15.577639999999999
nagk	700.43046
nagl	12.308710000000001
naglu	0
nagpa	0
nagq	0
nagr	10.5603
nags	26.1678
nags1	4.99628
nagx	0
nagz	5823.039909999994
nagz2	29.1406
nagz3	234.38699999999997
nah	2856.299380000001
naha	48.06869999999999
nahd	943.5673200000001
nahg	793.68877
nahj	0
nahk	10.5798
nahm	0
naho	0
nahoda	0
nahr	0
naip	0
nalcn	0
nam2	2.7348
nam7	106.66637
nama	867.2304799999997
nama_1	0
nama_2	0
nampt	4.15785
nan	0
nan1	0
nana	293.09475
nanb	0
nane	187.13715
nanh	10.85915
nank	6.35065
nanm	28.640719999999998
nanognb	0
nanos1	0
nanos2	0
nanos3	0
nanp	3.33817
nanr	31.124499999999998
nans	81.10726
nant	382.30984999999987
naox	57.62267
nap	0
nap1	0
nap1l1	0
nap1l4	0
nap1l6	0
napa	429.32042
napa-1	42.61138
napa-2	0
napa2	0
napb	11.4367
napc	94.11212
napd	17.53649
nape	7.6816
napepld	16.5393
napf	12.6336
napg	120.82478
naph	18.45213
napi-t	0
napl	0
naprt	2.95561
napsa	0
nar1	0
nar2.2	0
naraa	0
narb	86.51481000000001
narc	0
narfl	0
narg	82.51390999999998
narh	105.13641
nari	168.92112999999998
narj	332.44647999999995
nark	214.19247
nark1	0
nark2	0
narl	94.24118999999999
narm	0
narp	4.60824
narq	136.3351
nars	0
nars2	0
naru	0
narw	0
narx	0
narz	12.781500000000001
nas	0
nas-15	0
nas2	0
nas-27	0
nas3	0
nas-5	0
nas6	0
nasa	86.04556
nasb	0
nasc	39.7369
nasd	69.3365
nasd3	0
nase	74.8682
nase1	0
nasf	10.6702
nasp	0
nasr	7.21082
nass	6.55073
nast	369.44107
nat	22.02763
nat1	0
nat10	0
nat14	0
nat16	0
nat2	0
nat4	15.76021
nat5	8.7113
nat6	0
nat8	0
nat8b	0
nat8l	0
nat9	0
nata	1971.90931
nata1	0
nata2	0
natb	2324.414150000001
natb2	0
natc	28.61307
natd	0
natd1	0
natsf	0
nav2	0
nb6m	0
nbac	1789.9360999999992
nbai	0
nbas	0
nbea	0
nbeal1	0
nbeal2	0
nbl1	0
nbla	0
nblb	38.050650000000005
nblr	14.2902
nbls	29.441519999999997
nbn	0
nbor	3.02253
nbp2	0
nbp35	3.4902
nbr1	0
nbtg	0
nca2	0
ncald	0
ncam1	0
ncam2	0
ncan	0
ncapd2	0
ncapd3	0
ncapg	0
ncapg2	6.54359
ncaph	0
ncaph2	0
ncb2	0
ncbp	0
ncbp1	0
ncbp2	0
ncdn	0
nce	15.1329
nce103	0
nced2	0
nced3	0
nced4	0
nced5	0
nced6	0
nceh1	6.50212
ncf1	0
ncf2	0
nck1	0
nck2	0
nckap1	0
nckap1l	0
nckipsd	0
ncl	0
ncl1	484.51187
ncln	0
ncoa5	0
ncoa6	0
ncoa7	0
ncor2	0
ncp1	0
ncr1	0
ncs1	3.02541
ncs-2	0
ncs-3	0
ncsa	18.3579
ncstn	0
nd1	13.8672
nd2	0
nd3	5.49236
nd4	0
nd4l	30.682380000000002
nd5	27.8162
nd6	3.78529
nd75	29.7509
nda1	0
nda2	6.12393
ndad	0
ndb1	3.63986
ndba	53.59729
ndbb	60.06867
ndc1	0
ndc80	0
nde1	0
ndel1	0
ndfip1	0
ndg	0
ndh	413.15993000000003
ndh1	15.6329
ndh2	911.0096799999999
ndh51	0
ndha	85.21831
ndhb	43.89
ndhc	43.516040000000004
ndhd	94.3552
ndhd1	0
ndhd2	10.8942
ndhd3	38.50232
ndhd4	38.72082
ndhd5	0
ndhe	476.50349000000006
ndhf	60.39245999999999
ndhf1	0
ndhf3	0
ndhf4	37.16527
ndhg	137.27953
ndhh	71.24659
ndhi	115.83895000000001
